Watching for file changes with StatReloader
Waiting for apps ready_event.
Apps ready_event triggered. Sending autoreload_started signal.
Watching dir C:\Users\USER\Desktop\python\py3.12\hello_django\locale with glob **/*.mo.
Watching dir C:\Users\USER\Desktop\python\py3.12\hello_django\myhello\locale with glob **/*.mo.
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\rest_framework\schemas\__init__.py first seen with mtime 1741154132.5738735
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\choices.py first seen with mtime 1741101896.4176483
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\views\generic\base.py first seen with mtime 1741101896.434573
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\auth\middleware.py first seen with mtime 1741101895.324937
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\fnmatch.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\sessions\backends\base.py first seen with mtime 1741101896.0568793
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\auth\base_user.py first seen with mtime 1741101895.3204758
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\json\__init__.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\admin\views\__init__.py first seen with mtime 1741101895.2080407
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\asyncio\futures.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\backends\sqlite3\operations.py first seen with mtime 1741101896.326284
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\urllib\response.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\copyreg.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\staticfiles\management\__init__.py first seen with mtime 1741101896.2680883
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\auth\tokens.py first seen with mtime 1741101895.324937
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\contextvars.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\dispatch\__init__.py first seen with mtime 1741101896.3514369
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\admin\templatetags\log.py first seen with mtime 1741101895.2080407
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\sessions\models.py first seen with mtime 1741101896.0526874
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\concurrent\__init__.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\email\header.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\sqlparse\filters\others.py first seen with mtime 1741098440.377773
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\sqlparse\exceptions.py first seen with mtime 1741098440.3734958
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\reprlib.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\conf\__init__.py first seen with mtime 1741101894.7611709
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\messages\api.py first seen with mtime 1741101895.8571188
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\messages\middleware.py first seen with mtime 1741101895.8612273
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\wsgiref\headers.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\template\smartif.py first seen with mtime 1741101896.4010878
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\urllib\parse.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\admindocs\__init__.py first seen with mtime 1741101895.2080407
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\models\fields\reverse_related.py first seen with mtime 1741101896.3431106
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\_weakrefset.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\mail\utils.py first seen with mtime 1741101896.289024
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\forms\models.py first seen with mtime 1741101896.3556297
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\sqlite3\dbapi2.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\asyncio\subprocess.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\hello_django\hello_django\urls.py first seen with mtime 1741104293.9158778
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\files\storage\base.py first seen with mtime 1741101896.2848322
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\backends\base\validation.py first seen with mtime 1741101896.309709
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\checks\translation.py first seen with mtime 1741101896.2806017
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\migrations\exceptions.py first seen with mtime 1741101896.326284
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\email\message.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\zoneinfo\_common.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\messages\storage\base.py first seen with mtime 1741101895.8612273
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\gzip.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\asyncio\proactor_events.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\rest_framework\utils\model_meta.py first seen with mtime 1741154132.6274054
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\cache\utils.py first seen with mtime 1741101896.2722237
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\nturl2path.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\validators.py first seen with mtime 1741101896.2722237
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\typing.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\serializers\json.py first seen with mtime 1741101896.3015914
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\types.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\migrations\operations\__init__.py first seen with mtime 1741101896.3307376
File C:\Users\USER\Desktop\python\py3.12\hello_django\myhello\apps.py first seen with mtime 1741103088.9548163
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\backends\sqlite3\introspection.py first seen with mtime 1741101896.326284
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\sessions\__init__.py first seen with mtime 1741101896.0526874
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\secrets.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\DLLs\_sqlite3.pyd first seen with mtime 1707228652.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\pickle.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\ctypes\wintypes.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\checks\caches.py first seen with mtime 1741101896.2763422
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\html\parser.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\urls\base.py first seen with mtime 1741101896.409364
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\process.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\asgiref\__init__.py first seen with mtime 1741098440.665184
File C:\Users\USER\AppData\Local\Programs\Python\Python312\DLLs\_uuid.pyd first seen with mtime 1707228650.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\templatetags\cache.py first seen with mtime 1741101896.4051938
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\rest_framework\templatetags\rest_framework.py first seen with mtime 1741154132.6251526
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\inspect.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\migrations\operations\models.py first seen with mtime 1741101896.3307376
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\handlers\__init__.py first seen with mtime 1741101896.2848322
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\templatetags\i18n.py first seen with mtime 1741101896.4051938
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\auth\management\__init__.py first seen with mtime 1741101895.4244156
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\admin\checks.py first seen with mtime 1741101894.9499989
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\models\signals.py first seen with mtime 1741101896.339167
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\template\library.py first seen with mtime 1741101896.397042
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\backends\base\schema.py first seen with mtime 1741101896.309709
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\sqlparse\tokens.py first seen with mtime 1741098440.377773
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\models\indexes.py first seen with mtime 1741101896.3348558
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\contenttypes\__init__.py first seen with mtime 1741101895.4348745
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\sqlparse\utils.py first seen with mtime 1741098440.377773
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\rest_framework\schemas\utils.py first seen with mtime 1741154132.57788
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\asyncio\queues.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\postgres\forms\hstore.py first seen with mtime 1741101895.8736496
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\admin\views\decorators.py first seen with mtime 1741101895.2080407
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\auth\apps.py first seen with mtime 1741101895.3204758
File C:\Users\USER\AppData\Local\Programs\Python\Python312\DLLs\select.pyd first seen with mtime 1707228652.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\_virtualenv.py first seen with mtime 1741098013.5670485
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\files\storage\handler.py first seen with mtime 1741101896.2848322
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\datastructures.py first seen with mtime 1741101896.4176483
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\auth\forms.py first seen with mtime 1741101895.324937
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\backends\base\base.py first seen with mtime 1741101896.309709
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\email\contentmanager.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\rest_framework\utils\serializer_helpers.py first seen with mtime 1741154132.6274054
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\forms\utils.py first seen with mtime 1741101896.3556297
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\encodings\__init__.py first seen with mtime 1707228618.0
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\re\__init__.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\forms\fields.py first seen with mtime 1741101896.3514369
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\sessions\middleware.py first seen with mtime 1741101896.0526874
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\files\uploadedfile.py first seen with mtime 1741101896.2848322
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\auth\hashers.py first seen with mtime 1741101895.324937
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\checks\security\sessions.py first seen with mtime 1741101896.2806017
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\email\errors.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\admin\options.py first seen with mtime 1741101894.9533587
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\graphlib.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\db\models\sql\datastructures.py first seen with mtime 1741101896.347395
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\safestring.py first seen with mtime 1741101896.426519
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\sqlparse\filters\output.py first seen with mtime 1741098440.377773
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\admin\views\autocomplete.py first seen with mtime 1741101895.2080407
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\rest_framework\schemas\inspectors.py first seen with mtime 1741154132.57788
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\contrib\postgres\forms\array.py first seen with mtime 1741101895.8736496
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\utils\translation\trans_real.py first seen with mtime 1741101896.4303539
File C:\Users\USER\AppData\Local\Programs\Python\Python312\Lib\asyncio\__init__.py first seen with mtime 1707228618.0
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\rest_framework\compat.py first seen with mtime 1741154132.519936
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\management\color.py first seen with mtime 1741101896.2930295
File C:\Users\USER\Desktop\python\py3.12\Lib\site-packages\django\core\checks\templates.py first seen with mtime 1741101896.2806017
